,solution_id,random_index,source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,teff_val,lum_val,class
41593,1635721458409799680,41593,4089924045460544384,276.39178800988003,-22.720001213585423,16.025827,16.935293,15.076144,1.859149,0.9094658,0.9496832,3872.6667,,K
41602,1635721458409799680,41602,6671194476915214976,297.7398777170047,-48.119614571953534,16.740782,17.105665,16.216007,0.889658,0.36488342,0.52477455,5697.3975,,G
41618,1635721458409799680,41618,1970280379789763712,317.3949196682209,44.331467957660735,16.555614,17.398556,15.638072,1.7604837,0.8429413,0.91754246,4004.5,0.39576784,K
41628,1635721458409799680,41628,5977284962045032320,257.04372003715196,-35.35262553497746,16.92006,18.961658,15.5398245,3.421834,2.0415993,1.3802347,4073.2974,,K
41632,1635721458409799680,41632,5830916874604726784,249.10157116050118,-60.14340958389162,16.954176,17.368032,16.348038,1.0199947,0.4138565,0.6061382,5218.3335,,G
41634,1635721458409799680,41634,4823881699481835264,75.60097544580381,-36.13612146987478,15.156157,15.712821,14.462291,1.2505302,0.55666447,0.6938658,4928.2803,0.4822593,K
41638,1635721458409799680,41638,5618125674847484416,109.52337438870218,-22.89421912638568,14.897088,15.672629,14.029458,1.6431713,0.7755413,0.86763,4318.2227,,K
41640,1635721458409799680,41640,5329474117010805760,131.8181071457381,-47.66627337365074,16.315453,16.764069,15.440618,1.323451,0.44861603,0.874835,4540.38,,K
41651,1635721458409799680,41651,5646120890155142784,130.13378845041868,-27.62765432498779,15.988151,16.324093,15.475945,0.8481474,0.33594227,0.5122051,5743.0,,G
41654,1635721458409799680,41654,6572709541084769152,329.5507954355985,-39.87998817881067,16.239359,16.976076,15.406965,1.5691109,0.7367172,0.83239365,4322.6665,0.14712708,K
41693,1635721458409799680,41693,5876967926276663424,228.95990408172923,-58.83164316094139,15.724069,19.422525,14.101915,5.32061,3.6984568,1.6221533,3287.5,,M
41700,1635721458409799680,41700,3352901854972065792,101.2469250374453,14.08743134873109,16.463762,17.005442,15.768705,1.2367363,0.5416794,0.6950569,4922.4033,0.26616198,K
41709,1635721458409799680,41709,2019354469976529024,292.6815692349303,22.549481971104143,14.34657,15.9848585,13.064331,2.9205275,1.6382885,1.282239,4648.69,,K
41721,1635721458409799680,41721,5341225972192645248,165.15826239820345,-55.00429002391412,16.429708,16.865984,15.846086,1.0198984,0.43627548,0.58362293,5103.96,1.0860991,K
41732,1635721458409799680,41732,5345222628228516480,176.1677430763133,-53.90480655903434,15.662932,16.210058,14.981599,1.2284594,0.5471258,0.68133354,4869.74,0.3262801,K
41737,1635721458409799680,41737,4050130318861074688,271.8334621612412,-29.71287408798953,16.830242,17.387037,15.616337,1.7707005,0.5567951,1.2139053,4419.0,,K
41759,1635721458409799680,41759,3211784863301906944,78.05523472946898,-5.079940594300433,16.949461,17.5108,16.236792,1.2740078,0.5613384,0.7126694,4859.71,0.24287544,K
41763,1635721458409799680,41763,6009100739691321472,235.40545004466983,-38.86612621421103,13.7777605,14.112082,13.281395,0.83068657,0.33432102,0.49636555,5786.3335,2.0015922,G
41786,1635721458409799680,41786,4044317574454599296,275.3186872433053,-34.931618002361745,16.242617,16.317173,16.055025,0.2621479,0.07455635,0.18759155,9077.0,,A
41802,1635721458409799680,41802,2396639133247337856,345.19851579271517,-22.356100442777436,16.790646,17.067358,16.316475,0.7508831,0.27671242,0.47417068,6171.6104,,F
41808,1635721458409799680,41808,2728051870803157120,333.2502382052476,13.102716929155546,15.60646,16.004002,15.052785,0.9512167,0.397542,0.5536747,5387.0,1.8197454,G
41809,1635721458409799680,41809,4052428190699329536,273.4248577681902,-27.378072578100003,16.855696,17.363821,15.74152,1.6223011,0.5081253,1.1141758,4470.0,,K
41812,1635721458409799680,41812,3428895700635422592,85.86489914776452,25.43502060758833,16.511034,17.01369,15.814347,1.1993437,0.50265694,0.69668674,4840.0,,K
41852,1635721458409799680,41852,5358002664198317824,156.3011607162267,-50.89650906394844,16.90769,17.383783,16.277761,1.1060219,0.4760933,0.6299286,4939.5,,K
41868,1635721458409799680,41868,4363269095758541952,259.38018215649794,-4.52705698387507,16.961424,17.647577,16.149836,1.4977417,0.6861534,0.8115883,4394.0,,K
41879,1635721458409799680,41879,5830566096033702784,249.41121080442392,-61.15077208366798,16.74065,17.260857,16.079845,1.1810112,0.52020645,0.66080475,4913.25,0.50215125,K
41928,1635721458409799680,41928,5841496615986440960,183.83451753417418,-73.89261308308882,13.531995,14.20693,12.74689,1.4600401,0.67493534,0.78510475,4415.5,34.35224,K
41955,1635721458409799680,41955,3037022609672309120,117.33992479255602,-11.351891191764752,16.969446,17.322107,16.431002,0.89110565,0.35266113,0.5384445,5445.85,,G
41956,1635721458409799680,41956,967398438047355520,98.72573259957974,48.364849923808436,16.916334,17.339922,16.348402,0.9915199,0.4235878,0.5679321,5315.0,,G
41969,1635721458409799680,41969,1357804093306027136,251.79616375545123,44.43255146965742,15.1110325,15.719052,14.38304,1.3360119,0.6080198,0.72799206,4859.53,0.20159294,K
41979,1635721458409799680,41979,4530729015938641280,281.34783869617996,20.20121276892358,17.043955,17.540121,16.287739,1.2523823,0.49616623,0.75621605,4854.0,,K
41980,1635721458409799680,41980,5510599755536979328,110.031433093526,-46.18726245983066,11.542189,11.904191,11.039809,0.8643818,0.36200237,0.5023794,5625.65,0.7066063,G
41982,1635721458409799680,41982,5657730083669488640,144.7687375848376,-27.933878001483414,15.810349,16.206118,15.248121,0.95799637,0.39576817,0.5622282,5370.0,,G
41983,1635721458409799680,41983,4684556087136771712,16.550498650292372,-75.13747519896998,16.441296,17.267193,15.549076,1.7181168,0.8258972,0.89221954,4238.0,,K
41990,1635721458409799680,41990,6637185383975137664,278.7369469328947,-58.70134007328232,15.008625,15.352822,14.5013685,0.8514538,0.34419727,0.5072565,5757.0,1.5615529,G
42005,1635721458409799680,42005,5798856902238266880,226.10031928681346,-70.13731696550593,12.990592,13.396958,12.431501,0.96545696,0.40636635,0.5590906,5350.0,0.734221,G
42010,1635721458409799680,42010,1412588290951864320,254.74879552359332,50.68813090659166,10.663455,10.909311,10.29216,0.61715126,0.24585629,0.37129498,6458.0,12.285281,F
42025,1635721458409799680,42025,2950096285531627648,98.82629177014084,-15.613172174550849,16.315935,16.751427,15.695767,1.0556593,0.43549156,0.62016773,5194.5,,K
42042,1635721458409799680,42042,404713978030962304,14.198258320417395,52.0376403276473,16.831713,17.197392,16.284101,0.91329,0.3656788,0.54761124,5343.2,,G
42057,1635721458409799680,42057,5954297300610142976,267.5544771590658,-45.433239522926016,15.860498,16.498795,15.121285,1.3775091,0.6382961,0.739213,4640.467,,K
42060,1635721458409799680,42060,1993590369882495616,359.4877853732673,54.30678498757521,16.716942,17.369926,15.935254,1.4346724,0.6529846,0.78168774,4523.0,,K
42062,1635721458409799680,42062,4160968546957115264,276.78333308633023,-5.816927126718722,15.432378,16.50391,14.397574,2.1063356,1.0715322,1.0348034,3605.0,3.2926733,M
42066,1635721458409799680,42066,5474453521227263104,157.415232914129,-23.327141924467693,15.509649,15.837362,15.010379,0.82698345,0.327713,0.49927044,5780.5,2.6878517,G
42067,1635721458409799680,42067,5733299002449594752,132.39623868372252,-15.88842647265863,13.896786,14.658793,13.054684,1.6041098,0.7620077,0.84210205,4352.0,0.12709193,K
42073,1635721458409799680,42073,5846372846990947456,215.00453762608032,-69.62117283570495,16.810413,17.690256,15.882606,1.8076506,0.87984276,0.9278078,3933.3333,,K
42107,1635721458409799680,42107,2998843648942608640,90.1821624921058,-11.817364327537163,16.805262,17.276236,16.168276,1.1079597,0.47097397,0.6369858,4988.75,,K
42147,1635721458409799680,42147,4001951437222997632,182.6663055734512,23.920764797836064,15.6979265,16.471281,14.841337,1.6299438,0.77335453,0.8565893,4574.885,,K
42160,1635721458409799680,42160,6046399502695749248,249.9266032490866,-26.240551421941255,12.991969,13.930362,12.040309,1.8900528,0.93839264,0.95166016,4062.0,,K
42189,1635721458409799680,42189,5541429516130641920,122.99491802910703,-37.363038553009964,14.386092,14.782761,13.82703,0.95573044,0.39666843,0.559062,5362.25,1.178046,G
42191,1635721458409799680,42191,1998892386751540224,353.53913429249064,57.99102674167179,15.992248,16.57053,15.252798,1.3177319,0.57828236,0.7394495,4763.925,,K
42204,1635721458409799680,42204,155982805487304576,77.88964936176356,29.251431627726337,17.015745,17.702702,16.210917,1.491785,0.6869564,0.80482864,4501.46,0.17034477,K
42216,1635721458409799680,42216,5928341679395390592,247.2710794201401,-56.63135918211665,16.199266,16.662594,15.561222,1.1013718,0.4633274,0.63804436,5121.31,0.7054642,K
42253,1635721458409799680,42253,354417578826873856,36.56068633150647,47.9747725946957,13.172919,13.451345,12.739175,0.7121706,0.27842617,0.43374443,6296.3335,9.658376,F
42257,1635721458409799680,42257,5320935447154233472,124.07530161580527,-52.23033772207615,16.867708,17.580883,15.989751,1.5911322,0.7131748,0.87795734,4277.0,0.2472598,K
42261,1635721458409799680,42261,5861390698410156160,188.2165428399743,-64.05887948588435,15.227685,15.72643,14.555438,1.1709919,0.49874496,0.67224693,4894.0,1.2247915,K
42262,1635721458409799680,42262,4051495396948140544,275.36222320844627,-27.913508305106724,15.561695,15.942893,14.858796,1.0840969,0.38119793,0.702899,5086.8,2.1695416,K
42276,1635721458409799680,42276,521415287505068544,28.88899013376893,68.9378081183726,12.539421,13.000089,11.91984,1.0802488,0.4606676,0.6195812,5054.5303,7.969541,K
42282,1635721458409799680,42282,3886928910206009088,154.1820735532266,13.091110450426287,15.382926,15.636769,14.94972,0.6870489,0.2538433,0.4332056,6107.5776,1.6351839,F
42292,1635721458409799680,42292,5255937164471874944,149.40255763781755,-61.88428974539292,15.750593,16.102928,15.242756,0.8601723,0.35233498,0.5078373,5728.6,1.4983383,G
42296,1635721458409799680,42296,6106127624311534592,216.88609114795443,-38.67017634435872,14.193353,14.504408,13.720702,0.7837057,0.31105518,0.47265053,5872.0,2.5978606,G
42318,1635721458409799680,42318,5454514084016218368,161.31841708911156,-30.65121068952529,15.681117,16.076136,15.122617,0.95351887,0.39501858,0.5585003,5366.25,1.0739454,G
42338,1635721458409799680,42338,4102193603145285760,282.85523254828854,-13.539352909402936,15.419805,16.002134,14.694248,1.3078861,0.58232975,0.7255564,4980.82,1.1727848,K
42349,1635721458409799680,42349,2100857349897353728,287.2911926590447,41.29297328023761,13.14314,13.440703,12.688715,0.7519884,0.29756355,0.45442486,6173.25,1.4060283,F
42352,1635721458409799680,42352,5600363786058656640,118.00888034658621,-28.803283639047258,16.008438,16.5405,15.288406,1.2520943,0.53206253,0.72003174,4855.0,0.35939583,K
42362,1635721458409799680,42362,2193780337436831232,310.0090898817229,59.9872239578577,16.939867,17.648167,16.114748,1.5334187,0.70829964,0.825119,4510.27,,K
42365,1635721458409799680,42365,2692482257327643776,319.19753284072044,2.878721642546971,14.064818,14.413125,13.559529,0.85359573,0.34830666,0.5052891,5755.6665,1.9187847,G
42373,1635721458409799680,42373,5952530346743308032,262.5122888485892,-44.400839112760785,17.031826,17.505114,16.35681,1.148304,0.47328758,0.6750164,4955.6167,,K
42384,1635721458409799680,42384,6134987979176924800,196.73391338710405,-44.027133282074985,16.607624,17.113659,15.943623,1.1700363,0.50603485,0.66400146,4996.5,0.39027002,K
42386,1635721458409799680,42386,5821344968727387776,242.57845783036467,-67.58755283593335,12.554545,13.036505,11.924939,1.1115656,0.48195934,0.62960625,4988.032,8.910226,K
42388,1635721458409799680,42388,4109595579796843392,261.7046087953999,-26.503236948059282,16.892454,18.445623,15.648153,2.79747,1.5531693,1.2443008,3921.7349,,K
42394,1635721458409799680,42394,3351993830165624064,101.05893145605201,12.018220992259053,15.288416,15.5944605,14.803795,0.7906656,0.30604458,0.48462105,5880.6665,3.5858881,G
42405,1635721458409799680,42405,4250999239052604288,304.1309292491458,8.084809942233063,15.682266,16.262781,14.963856,1.2989254,0.5805149,0.7184105,4911.407,,K
42407,1635721458409799680,42407,5940097451525695744,251.65449097320842,-46.07466009308842,16.211279,17.069551,15.182414,1.8871374,0.85827255,1.0288649,4010.51,,K
42412,1635721458409799680,42412,3403548654781629056,85.12458569285161,22.703430936185686,13.307141,13.729581,12.719407,1.0101738,0.42243958,0.5877342,5228.5864,6.636325,G
42416,1635721458409799680,42416,486004519100524672,89.01004909949872,70.69335923574211,16.538078,16.961319,15.959615,1.0017042,0.42324066,0.57846355,5320.0,0.89090514,G
42418,1635721458409799680,42418,1000124886252361856,103.55674439821986,55.732073981823866,16.275627,16.940855,15.504338,1.4365168,0.6652279,0.7712889,4787.0,0.16506547,K
42429,1635721458409799680,42429,5889305133961785216,232.95150371050966,-51.788431692544975,15.352257,15.820396,14.71465,1.1057463,0.46813965,0.6376066,4925.4434,1.9878184,K
42441,1635721458409799680,42441,99868881669511552,35.713339871799064,22.07499547435486,16.496367,17.218645,15.671226,1.5474195,0.7222786,0.82514095,4427.51,0.1891295,K
42462,1635721458409799680,42462,1849844166733860224,324.62195660775143,31.163784910423985,10.995383,11.272956,10.583802,0.6891537,0.27757263,0.41158104,5994.6665,8.974126,G
42489,1635721458409799680,42489,5893109508557799424,222.03366728326858,-56.28964280909257,16.908554,17.542192,16.139425,1.4027672,0.6336384,0.7691288,4488.62,0.41111782,K
42492,1635721458409799680,42492,5872699141106397824,224.87735024483496,-66.27148611019622,14.263547,14.640557,13.709924,0.93063354,0.37701035,0.5536232,5269.0,4.7700005,G
42497,1635721458409799680,42497,220285372216848256,59.67050372018624,36.94512483637923,14.076331,14.865211,13.202697,1.6625137,0.7888794,0.87363434,4331.0576,13.806546,K
42583,1635721458409799680,42583,1835875940973994624,304.57042608101494,26.714422907296957,16.132584,17.204214,15.104015,2.1001987,1.0716305,1.0285683,4171.0234,,K
42584,1635721458409799680,42584,6709282010680971264,277.3231206206284,-45.91366615141975,16.110489,16.643887,15.419587,1.2242994,0.5333977,0.69090176,4864.0,,K
42586,1635721458409799680,42586,5863442795055668096,195.9645882826252,-62.180080200073085,17.022486,17.602367,16.110777,1.4915905,0.57988167,0.91170883,4478.3335,0.43776017,K
42594,1635721458409799680,42594,664153371625772416,126.8244144229776,21.133542034238346,15.069716,15.335511,14.620775,0.714736,0.26579475,0.44894123,6178.5,3.4780421,F
42618,1635721458409799680,42618,4324075564976163200,249.13728801087285,-17.548982028669634,15.915645,16.607813,15.104998,1.5028152,0.69216824,0.810647,4408.62,1.1147926,K
42621,1635721458409799680,42621,5313386196016304256,140.858932483923,-50.973792054506895,12.5489025,13.046518,11.90471,1.1418085,0.4976158,0.6441927,4974.0,0.48162746,K
42638,1635721458409799680,42638,1977632092485772928,324.28557591460304,47.820709478572674,15.8351145,16.447426,15.084161,1.363265,0.61231136,0.7509537,4876.9453,1.4532627,K
42644,1635721458409799680,42644,1776431738148349824,331.4612498546651,18.118684736022274,14.751868,15.786971,13.741032,2.0459394,1.0351028,1.0108366,3760.0,0.0450312,K
42659,1635721458409799680,42659,1972278398577728000,321.86198642524664,46.849514800151304,16.610815,17.249245,15.821496,1.4277487,0.63842964,0.78931904,4446.0,,K
42669,1635721458409799680,42669,4047977337622310656,276.04703191652885,-29.937054377903166,16.696371,17.197424,15.751482,1.4459419,0.50105286,0.94488907,4572.525,,K
42688,1635721458409799680,42688,5335173057633091584,177.81439428243272,-61.05487278153966,16.274868,16.769588,15.565242,1.2043467,0.49472046,0.7096262,4884.0,1.1501327,K
42698,1635721458409799680,42698,5975128781024820352,263.2395389083175,-34.509454226389906,16.553883,17.800491,15.340346,2.460145,1.2466087,1.2135363,3692.95,,M
42699,1635721458409799680,42699,4042592165947409280,271.86868486928205,-33.55588479762807,15.995074,16.394602,15.362611,1.031991,0.39952755,0.63246346,5231.1426,,G
42709,1635721458409799680,42709,6085725705023511552,194.67399933765785,-48.03816642844803,16.940325,17.447897,16.27737,1.1705265,0.5075722,0.66295433,4905.0,,K
42723,1635721458409799680,42723,4145883968985760512,272.5481032509687,-15.86517509396969,15.966986,17.059746,14.903459,2.1562872,1.0927601,1.0635271,3587.0,,M
42742,1635721458409799680,42742,4496889926382817792,273.3350989305436,12.581342465078224,15.607034,16.03281,15.019127,1.0136833,0.42577648,0.58790684,5342.0,,G
42758,1635721458409799680,42758,2267146285886044032,277.11938355630025,73.33476902944454,15.759256,16.139423,15.214303,0.92512035,0.380167,0.54495335,5431.0,0.525132,G
42763,1635721458409799680,42763,1996744559506721152,347.1763527074128,55.287528746380175,14.7735405,15.1713,14.209832,0.96146774,0.39775944,0.5637083,5381.0,4.7716255,G
42766,1635721458409799680,42766,2005492755069985920,332.67211992907295,54.60543344563163,16.161263,16.510124,15.462629,1.0474949,0.3488617,0.6986332,5093.0,0.2558519,K
42768,1635721458409799680,42768,2012996887558012160,358.51497460502736,62.43160218148157,16.597353,17.367184,15.7376795,1.6295042,0.7698307,0.8596735,4464.0703,0.14957282,K
42771,1635721458409799680,42771,4065182250698992768,274.3220399060503,-24.902675358459557,15.550433,16.026539,14.865572,1.1609669,0.4761057,0.6848612,4871.5674,,K
